iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million
ATG,North America,Antigua and Barbuda,2020-08-25,94,0,0.143,3,0,0,959.889,0,1.459,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-08-26,94,0,0,3,0,0,959.889,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-08-27,94,0,0,3,0,0,959.889,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-08-28,94,0,0,3,0,0,959.889,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-08-29,94,0,0,3,0,0,959.889,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-08-30,94,0,0,3,0,0,959.889,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-08-31,94,0,0,3,0,0,959.889,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-01,94,0,0,3,0,0,959.889,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-02,94,0,0,3,0,0,959.889,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-03,95,1,0.143,3,0,0,970.1,10.212,1.459,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-04,95,0,0.143,3,0,0,970.1,0,1.459,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-05,95,0,0.143,3,0,0,970.1,0,1.459,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-06,95,0,0.143,3,0,0,970.1,0,1.459,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-07,95,0,0.143,3,0,0,970.1,0,1.459,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-08,95,0,0.143,3,0,0,970.1,0,1.459,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-09,95,0,0.143,3,0,0,970.1,0,1.459,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-10,95,0,0,3,0,0,970.1,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-11,95,0,0,3,0,0,970.1,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-12,95,0,0,3,0,0,970.1,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-13,95,0,0,3,0,0,970.1,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-14,95,0,0,3,0,0,970.1,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-15,95,0,0,3,0,0,970.1,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-16,95,0,0,3,0,0,970.1,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-17,95,0,0,3,0,0,970.1,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-18,95,0,0,3,0,0,970.1,0,0,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-19,96,1,0.143,3,0,0,980.312,10.212,1.459,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-20,96,0,0.143,3,0,0,980.312,0,1.459,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-21,96,0,0.143,3,0,0,980.312,0,1.459,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-22,96,0,0.143,3,0,0,980.312,0,1.459,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-23,97,1,0.286,3,0,0,990.524,10.212,2.918,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-24,97,0,0.286,3,0,0,990.524,0,2.918,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-25,98,1,0.429,3,0,0,1000.735,10.212,4.376,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-26,98,0,0.286,3,0,0,1000.735,0,2.918,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-27,101,3,0.714,3,0,0,1031.37,30.635,7.294,30.635,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-28,101,0,0.714,3,0,0,1031.37,0,7.294,30.635,0,0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-29,101,0,0.714,3,0,0,1031.37,0,7.294,30.635,0,0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-09-30,101,0,0.571,3,0,0,1031.37,0,5.835,30.635,0,0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-01,101,0,0.571,3,0,0,1031.37,0,5.835,30.635,0,0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-02,106,5,1.143,3,0,0,1082.428,51.058,11.67,30.635,0,0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-03,107,1,1.286,3,0,0,1092.639,10.212,13.129,30.635,0,0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-04,107,0,0.857,3,0,0,1092.639,0,8.753,30.635,0,0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-05,107,0,0.857,3,0,0,1092.639,0,8.753,30.635,0,0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-06,107,0,0.857,3,0,0,1092.639,0,8.753,30.635,0,0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-07,108,1,1,3,0,0,1102.851,10.212,10.212,30.635,0,0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-08,111,3,1.429,3,0,0,1133.486,30.635,14.588,30.635,0,0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-09,111,0,0.714,3,0,0,1133.486,0,7.294,30.635,0,0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-10,111,0,0.571,3,0,0,1133.486,0,5.835,30.635,0,0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-11,111,0,0.571,3,0,0,1133.486,0,5.835,30.635,0,0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-12,111,0,0.571,3,0,0,1133.486,0,5.835,30.635,0,0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-13,111,0,0.571,3,0,0,1133.486,0,5.835,30.635,0,0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-14,112,1,0.571,3,0,0,1143.697,10.212,5.835,30.635,0,0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-15,112,0,0.143,3,0,0,1143.697,0,1.459,30.635,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-16,112,0,0.143,3,0,0,1143.697,0,1.459,30.635,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-17,119,7,1.143,3,0,0,1215.178,71.481,11.67,30.635,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-18,119,0,1.143,3,0,0,1215.178,0,11.67,30.635,0,0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-19,119,0,1.143,3,0,0,1215.178,0,11.67,30.635,0,0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-20,119,0,1.143,3,0,0,1215.178,0,11.67,30.635,0,0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-21,122,3,1.429,3,0,0,1245.813,30.635,14.588,30.635,0,0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-22,122,0,1.429,3,0,0,1245.813,0,14.588,30.635,0,0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-23,122,0,1.429,3,0,0,1245.813,0,14.588,30.635,0,0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-24,124,2,0.714,3,0,0,1266.236,20.423,7.294,30.635,0,0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-25,124,0,0.714,3,0,0,1266.236,0,7.294,30.635,0,0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-26,124,0,0.714,3,0,0,1266.236,0,7.294,30.635,0,0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-27,124,0,0.714,3,0,0,1266.236,0,7.294,30.635,0,0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-28,124,0,0.286,3,0,0,1266.236,0,2.918,30.635,0,0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-29,124,0,0.286,3,0,0,1266.236,0,2.918,30.635,0,0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-30,127,3,0.714,3,0,0,1296.871,30.635,7.294,30.635,0,0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-10-31,128,1,0.571,3,0,0,1307.083,10.212,5.835,30.635,0,0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-01,128,0,0.571,3,0,0,1307.083,0,5.835,30.635,0,0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-02,128,0,0.571,3,0,0,1307.083,0,5.835,30.635,0,0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-03,128,0,0.571,3,0,0,1307.083,0,5.835,30.635,0,0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-04,130,2,0.857,3,0,0,1327.506,20.423,8.753,30.635,0,0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-05,130,0,0.857,3,0,0,1327.506,0,8.753,30.635,0,0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-06,130,0,0.429,3,0,0,1327.506,0,4.376,30.635,0,0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-07,131,1,0.429,3,0,0,1337.718,10.212,4.376,30.635,0,0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-08,131,0,0.429,3,0,0,1337.718,0,4.376,30.635,0,0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-09,131,0,0.429,3,0,0,1337.718,0,4.376,30.635,0,0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-10,131,0,0.429,3,0,0,1337.718,0,4.376,30.635,0,0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-11,131,0,0.143,3,0,0,1337.718,0,1.459,30.635,0,0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-12,131,0,0.143,3,0,0,1337.718,0,1.459,30.635,0,0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-13,133,2,0.429,3,0,0,1358.141,20.423,4.376,30.635,0,0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-14,134,1,0.429,4,1,0.143,1368.352,10.212,4.376,40.846,10.212,1.459,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-15,134,0,0.429,4,0,0.143,1368.352,0,4.376,40.846,0,1.459,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-16,134,0,0.429,4,0,0.143,1368.352,0,4.376,40.846,0,1.459,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-17,134,0,0.429,4,0,0.143,1368.352,0,4.376,40.846,0,1.459,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-18,139,5,1.143,4,0,0.143,1419.41,51.058,11.67,40.846,0,1.459,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-19,139,0,1.143,4,0,0.143,1419.41,0,11.67,40.846,0,1.459,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-20,139,0,0.857,4,0,0.143,1419.41,0,8.753,40.846,0,1.459,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-21,139,0,0.714,4,0,0,1419.41,0,7.294,40.846,0,0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-22,139,0,0.714,4,0,0,1419.41,0,7.294,40.846,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-23,139,0,0.714,4,0,0,1419.41,0,7.294,40.846,0,0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-24,139,0,0.714,4,0,0,1419.41,0,7.294,40.846,0,0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-25,140,1,0.143,4,0,0,1429.622,10.212,1.459,40.846,0,0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-26,141,1,0.286,4,0,0,1439.833,10.212,2.918,40.846,0,0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-27,141,0,0.286,4,0,0,1439.833,0,2.918,40.846,0,0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-28,141,0,0.286,4,0,0,1439.833,0,2.918,40.846,0,0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-29,141,0,0.286,4,0,0,1439.833,0,2.918,40.846,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-11-30,141,0,0.286,4,0,0,1439.833,0,2.918,40.846,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-01,142,1,0.429,4,0,0,1450.045,10.212,4.376,40.846,0,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-02,144,2,0.571,4,0,0,1470.468,20.423,5.835,40.846,0,0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-03,144,0,0.429,4,0,0,1470.468,0,4.376,40.846,0,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-04,144,0,0.429,4,0,0,1470.468,0,4.376,40.846,0,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-05,144,0,0.429,4,0,0,1470.468,0,4.376,40.846,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-06,144,0,0.429,4,0,0,1470.468,0,4.376,40.846,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-07,146,2,0.714,4,0,0,1490.891,20.423,7.294,40.846,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-08,146,0,0.571,4,0,0,1490.891,0,5.835,40.846,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-09,146,0,0.286,4,0,0,1490.891,0,2.918,40.846,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-10,146,0,0.286,4,0,0,1490.891,0,2.918,40.846,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-11,147,1,0.429,4,0,0,1501.103,10.212,4.376,40.846,0,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-12,148,1,0.571,4,0,0,1511.314,10.212,5.835,40.846,0,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-13,148,0,0.571,5,1,0.143,1511.314,0,5.835,51.058,10.212,1.459,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-14,148,0,0.286,5,0,0.143,1511.314,0,2.918,51.058,0,1.459,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-15,148,0,0.286,5,0,0.143,1511.314,0,2.918,51.058,0,1.459,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-16,151,3,0.714,5,0,0.143,1541.949,30.635,7.294,51.058,0,1.459,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-17,151,0,0.714,5,0,0.143,1541.949,0,7.294,51.058,0,1.459,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-18,152,1,0.714,5,0,0.143,1552.161,10.212,7.294,51.058,0,1.459,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-19,152,0,0.571,5,0,0.143,1552.161,0,5.835,51.058,0,1.459,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-20,153,1,0.714,5,0,0,1562.372,10.212,7.294,51.058,0,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-21,153,0,0.714,5,0,0,1562.372,0,7.294,51.058,0,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-22,153,0,0.714,5,0,0,1562.372,0,7.294,51.058,0,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-23,154,1,0.429,5,0,0,1572.584,10.212,4.376,51.058,0,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-24,154,0,0.429,5,0,0,1572.584,0,4.376,51.058,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-25,155,1,0.429,5,0,0,1582.796,10.212,4.376,51.058,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-26,155,0,0.429,5,0,0,1582.796,0,4.376,51.058,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-27,155,0,0.286,5,0,0,1582.796,0,2.918,51.058,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-28,158,3,0.714,5,0,0,1613.43,30.635,7.294,51.058,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-29,158,0,0.714,5,0,0,1613.43,0,7.294,51.058,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-30,158,0,0.571,5,0,0,1613.43,0,5.835,51.058,0,0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2020-12-31,159,1,0.714,5,0,0,1623.642,10.212,7.294,51.058,0,0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-01,159,0,0.571,5,0,0,1623.642,0,5.835,51.058,0,0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-02,159,0,0.571,5,0,0,1623.642,0,5.835,51.058,0,0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-03,160,1,0.714,5,0,0,1633.853,10.212,7.294,51.058,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-04,160,0,0.286,5,0,0,1633.853,0,2.918,51.058,0,0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-05,160,0,0.286,5,0,0,1633.853,0,2.918,51.058,0,0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-06,163,3,0.714,5,0,0,1664.488,30.635,7.294,51.058,0,0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-07,163,0,0.571,5,0,0,1664.488,0,5.835,51.058,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-08,167,4,1.143,5,0,0,1705.335,40.846,11.67,51.058,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-09,169,2,1.429,5,0,0,1725.758,20.423,14.588,51.058,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-10,176,7,2.286,5,0,0,1797.239,71.481,23.341,51.058,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-11,176,0,2.286,5,0,0,1797.239,0,23.341,51.058,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-12,176,0,2.286,5,0,0,1797.239,0,23.341,51.058,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-13,176,0,1.857,5,0,0,1797.239,0,18.964,51.058,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-14,184,8,3,6,1,0.143,1878.931,81.693,30.635,61.27,10.212,1.459,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-15,184,0,2.429,6,0,0.143,1878.931,0,24.8,61.27,0,1.459,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-16,187,3,2.571,6,0,0.143,1909.566,30.635,26.258,61.27,0,1.459,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-17,189,2,1.857,6,0,0.143,1929.989,20.423,18.964,61.27,0,1.459,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-18,189,0,1.857,6,0,0.143,1929.989,0,18.964,61.27,0,1.459,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-19,190,1,2,6,0,0.143,1940.201,10.212,20.423,61.27,0,1.459,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-20,190,0,2,6,0,0.143,1940.201,0,20.423,61.27,0,1.459,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-21,192,2,1.143,6,0,0,1960.624,20.423,11.67,61.27,0,0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-22,195,3,1.571,6,0,0,1991.259,30.635,16.047,61.27,0,0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-23,195,0,1.143,6,0,0,1991.259,0,11.67,61.27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-24,198,3,1.286,6,0,0,2021.894,30.635,13.129,61.27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,North America,Antigua and Barbuda,2021-01-25,201,3,1.714,6,0,0,2052.528,30.635,17.506,61.27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
